,Crop_Year,Season,Crop,Area,Production
2219,2012,Kharif     ,Linseed,422,203
2220,2012,Kharif     ,Maize,4620577,11228989
2221,2012,Kharif     ,Mango,238001,1965179
2222,2012,Kharif     ,Mesta,51755,309861
2223,2012,Kharif     ,Moong(Green Gram),969365,409796
2224,2012,Kharif     ,Moth,14711,5630
2225,2012,Kharif     ,Niger seed,206886,58749
2226,2012,Kharif     ,Onion,88930,764213
2227,2012,Kharif     ,Orange,16449,179637
2228,2012,Kharif     ,Other Cereals & Millets,12600,6300
2229,2012,Kharif     ,Other Kharif pulses,195429,113939
2230,2012,Kharif     ,Paddy,3559,17454
2231,2012,Kharif     ,Papaya,13279,748387
2232,2012,Kharif     ,Peas & beans (Pulses),2360,3100
2233,2012,Kharif     ,Pome Granet,1441,19843
2234,2012,Kharif     ,Potato,37535,258643
2235,2012,Kharif     ,Ragi,980593,1414677
2236,2012,Kharif     ,Rapeseed &Mustard,2201,1007
2237,2012,Kharif     ,Rice,22813673,57797081
2238,2012,Kharif     ,Sannhamp,7420,11762
2239,2012,Kharif     ,Sapota,9192,121345
2240,2012,Kharif     ,Sesamum,620001,161132
2241,2012,Kharif     ,Small millets,526571,287581
2242,2012,Kharif     ,Soyabean,9608729,13516954
2243,2012,Kharif     ,Sugarcane,2373097,150389531
2244,2012,Kharif     ,Sunflower,288127,164729
2245,2012,Kharif     ,Sweet potato,22691,245164
2246,2012,Kharif     ,Tapioca,22619,319136
2247,2012,Kharif     ,Tobacco,50615,96287
2248,2012,Kharif     ,Tomato,23068,376629
2249,2012,Kharif     ,Turmeric,18006,151392
2250,2012,Kharif     ,Urad,2112588,1121374
2251,2012,Kharif     ,other oilseeds,96,383
2252,2012,Rabi       ,Arecanut,67327,88999
2253,2012,Rabi       ,Arhar/Tur,3598,4179
2254,2012,Rabi       ,Bajra,2581,3881
2255,2012,Rabi       ,Barley,266497,712281
2256,2012,Rabi       ,Black pepper,3531,5541
2257,2012,Rabi       ,Blackgram,730,580
2258,2012,Rabi       ,Brinjal,6053,76858
2259,2012,Rabi       ,Cabbage,723,14114
2260,2012,Rabi       ,Castor seed,5459,5140
2261,2012,Rabi       ,Coriander,14204,8148
2262,2012,Rabi       ,Cotton(lint),55413,79116
2263,2012,Rabi       ,Cowpea(Lobia),15733,10829
2264,2012,Rabi       ,Dry chillies,43229,100556
2265,2012,Rabi       ,Dry ginger,1,8
2266,2012,Rabi       ,Garlic,36077,187386
2267,2012,Rabi       ,Ginger,16718,132305
2268,2012,Rabi       ,Gram,6544766,6707412
2269,2012,Rabi       ,Groundnut,149865,302367
2270,2012,Rabi       ,Horse-gram,160701,66503
2271,2012,Rabi       ,Jowar,3667709,2393657
2272,2012,Rabi       ,Khesari,478986,319236
2273,2012,Rabi       ,Linseed,221912,113740
2274,2012,Rabi       ,Maize,835989,3301665
2275,2012,Rabi       ,Masoor,1290496,1018162
2276,2012,Rabi       ,Mesta,104,897
2277,2012,Rabi       ,Moong(Green Gram),150730,91062
2278,2012,Rabi       ,Niger seed,8273,5813
2279,2012,Rabi       ,Onion,41642,754193
2280,2012,Rabi       ,Other  Rabi pulses,170828,82075
2281,2012,Rabi       ,Other Cereals & Millets,34331,35732
2282,2012,Rabi       ,Other Kharif pulses,13,16
2283,2012,Rabi       ,Papaya,829,89897
2284,2012,Rabi       ,Peas & beans (Pulses),611316,669234
2285,2012,Rabi       ,Pineapple,14192,234373
2286,2012,Rabi       ,Potato,964810,25264291
2287,2012,Rabi       ,Ragi,41107,59274
2288,2012,Rabi       ,Rapeseed &Mustard,3097849,4024764
2289,2012,Rabi       ,Rice,765159,3058862
2290,2012,Rabi       ,Safflower,154980,89773
2291,2012,Rabi       ,Sesamum,23897,8039
2292,2012,Rabi       ,Small millets,5417,5111
2293,2012,Rabi       ,Soyabean,81,147
2294,2012,Rabi       ,Sunflower,447977,263366
2295,2012,Rabi       ,Sweet potato,6929,32230
2296,2012,Rabi       ,Tapioca,7,120
2297,2012,Rabi       ,Tobacco,227551,498328
2298,2012,Rabi       ,Tomato,13999,248782
2299,2012,Rabi       ,Turmeric,1816,5263
2300,2012,Rabi       ,Urad,443449,362940
2301,2012,Rabi       ,Wheat,26405397,88019885
2302,2012,Rabi       ,other oilseeds,751,357
2303,2012,Summer     ,Bajra,265012,698136
2304,2012,Summer     ,Banana,2359,105337
2305,2012,Summer     ,Brinjal,21,297
2306,2012,Summer     ,Cotton(lint),1822,5026
2307,2012,Summer     ,Cowpea(Lobia),6937,2498
2308,2012,Summer     ,Dry chillies,5058,14296
2309,2012,Summer     ,Groundnut,395100,567466
2310,2012,Summer     ,Horse-gram,61,19.2
2311,2012,Summer     ,Jowar,8362,13773
2312,2012,Summer     ,Maize,321467,1447254.4
2313,2012,Summer     ,Moong(Green Gram),388912,202498.2
2314,2012,Summer     ,Onion,18131,209880
2315,2012,Summer     ,Potato,3175,45248
2316,2012,Summer     ,Ragi,5375,7970.1
2317,2012,Summer     ,Rice,10685903,7382662
2318,2012,Summer     ,Sesamum,200849,375621.9
2319,2012,Summer     ,Small millets,53,74
2320,2012,Summer     ,Sunflower,26799,25798
2321,2012,Summer     ,Tobacco,438,1406
2322,2012,Summer     ,Urad,54133,35939.1
2323,2012,Summer     ,Wheat,1039,1974.4
2324,2012,Whole Year ,Arecanut,339174,1917991
2325,2012,Whole Year ,Arhar/Tur,1186,1892
2326,2012,Whole Year ,Banana,155155,3936272
2327,2012,Whole Year ,Black pepper,112494,123003
2328,2012,Whole Year ,Blackgram,265,2142
2329,2012,Whole Year ,Cardamom,60886,12514
2330,2012,Whole Year ,Cashewnut,124537,105709
2331,2012,Whole Year ,Coconut ,1360932,7494436866
2332,2012,Whole Year ,Coriander,144203,86539
2333,2012,Whole Year ,Cowpea(Lobia),1085,3927
2334,2012,Whole Year ,Drum Stick,15465,14877
2335,2012,Whole Year ,Dry chillies,88818,212511
2336,2012,Whole Year ,Dry ginger,40348,624836
2337,2012,Whole Year ,Garlic,90162,460700
2338,2012,Whole Year ,Ginger,2373,24409
2339,2012,Whole Year ,Groundnut,784,976
2340,2012,Whole Year ,Guar seed,616315,426379
2341,2012,Whole Year ,Horse-gram,105,1428
2342,2012,Whole Year ,Jack Fruit,89702,4998
2343,2012,Whole Year ,Jowar,148,116
2344,2012,Whole Year ,Maize,18195,38747
2345,2012,Whole Year ,Mango,74442,441033
2346,2012,Whole Year ,Mesta,713,871
2347,2012,Whole Year ,Moong(Green Gram),101,2856
2348,2012,Whole Year ,Oilseeds total,32767,31285
2349,2012,Whole Year ,Onion,90037,1546351
2350,2012,Whole Year ,Papaya,16197,101207
2351,2012,Whole Year ,Pineapple,8540,72857
2352,2012,Whole Year ,Potato,284739,4184278
2353,2012,Whole Year ,Pump Kin,1238,4998
2354,2012,Whole Year ,Ragi,113,480
2355,2012,Whole Year ,Sannhamp,1497,1198
2356,2012,Whole Year ,Sesamum,289265,145604
2357,2012,Whole Year ,Small millets,62,61
2358,2012,Whole Year ,Soyabean,7,10
2359,2012,Whole Year ,Sugarcane,2539001,184107090
2360,2012,Whole Year ,Sunflower,48,38
2361,2012,Whole Year ,Sweet potato,11219,101697
2362,2012,Whole Year ,Tapioca,70478,2467939
2363,2012,Whole Year ,Tobacco,129991,110145
2364,2012,Whole Year ,Turmeric,44972,138614
2365,2012,Whole Year ,Wheat,1,357
2366,2012,Winter     ,Arhar/Tur,312,254
2367,2012,Winter     ,Gram,173,173
2368,2012,Winter     ,Groundnut,2487,3134.5
2369,2012,Winter     ,Horse-gram,48249,17465.8
2370,2012,Winter     ,Maize,366,517.8
2371,2012,Winter     ,Moong(Green Gram),99426,27441.3
2372,2012,Winter     ,Paddy,1857410,3655430
2373,2012,Winter     ,Potato,5324,65015.3
2374,2012,Winter     ,Ragi,39551,31335
2375,2012,Winter     ,Rapeseed &Mustard,14631,4029.7
2376,2012,Winter     ,Rice,11859964,29155605
2377,2012,Winter     ,Sannhamp,100,73
2378,2012,Winter     ,Sesamum,16774,4990.5
2379,2012,Winter     ,Sugarcane,15192,1005326.9
2380,2012,Winter     ,Urad,79881,27542.4
2381,2012,Winter     ,Wheat,131,262
2382,2013,Autumn     ,Groundnut,26064,28155.9
2383,2013,Autumn     ,Jute,1971,3566.5
2384,2013,Autumn     ,Maize,411539,1148387.9
2385,2013,Autumn     ,Moong(Green Gram),24135,7728.5
2386,2013,Autumn     ,Paddy,223332,294440
2387,2013,Autumn     ,Ragi,15768,11547.7
2388,2013,Autumn     ,Rice,1639263,2627728
2389,2013,Autumn     ,Sesamum,3802,1341.6
2390,2013,Autumn     ,Small millets,986,657
2391,2013,Autumn     ,Urad,27587,8298
2392,2013,Kharif     ,Arecanut,476,255
2393,2013,Kharif     ,Arhar/Tur,3225858,2694597
2394,2013,Kharif     ,Bajra,2238201,3544370
2395,2013,Kharif     ,Banana,8785,141005
2396,2013,Kharif     ,Barley,83559,146897
2397,2013,Kharif     ,Bean,2320,3080
2398,2013,Kharif     ,Brinjal,7810,80562
2399,2013,Kharif     ,Cabbage,730,12127
2400,2013,Kharif     ,Cashewnut,124394,40583
2401,2013,Kharif     ,Castor seed,148560,95317
2402,2013,Kharif     ,Colocosia,5240,49840
2403,2013,Kharif     ,Coriander,517,333
2404,2013,Kharif     ,Cotton(lint),8278822,20074226
2405,2013,Kharif     ,Cowpea(Lobia),70066,27315
2406,2013,Kharif     ,Dry chillies,256760,788635
2407,2013,Kharif     ,Dry ginger,10923,68788
2408,2013,Kharif     ,Ginger,5267,44623
2409,2013,Kharif     ,Grapes,276,6170
2410,2013,Kharif     ,Groundnut,2398192,2397590
2411,2013,Kharif     ,Guar seed,39507,32381
2412,2013,Kharif     ,Horse-gram,162662,84285
2413,2013,Kharif     ,Jobster,1170,1180
2414,2013,Kharif     ,Jowar,1677121,2042014
2415,2013,Kharif     ,Jute,752557,11066245
2416,2013,Kharif     ,Lemon,24724,190739
2417,2013,Kharif     ,Linseed,473,228
2418,2013,Kharif     ,Maize,4882004,14801860
2419,2013,Kharif     ,Mango,255793,2022076
2420,2013,Kharif     ,Mesta,46771,508663
2421,2013,Kharif     ,Moong(Green Gram),1077185,469520
2422,2013,Kharif     ,Moth,27,368
2423,2013,Kharif     ,Niger seed,197730,61951
2424,2013,Kharif     ,Onion,146771,1321180
2425,2013,Kharif     ,Orange,15669,188781
2426,2013,Kharif     ,Other Kharif pulses,208951,116242
2427,2013,Kharif     ,Paddy,3671,18134
2428,2013,Kharif     ,Papaya,12763,604168
2429,2013,Kharif     ,Perilla,2350,1410
2430,2013,Kharif     ,Pome Granet,1629,26306
2431,2013,Kharif     ,Potato,44739,359969
2432,2013,Kharif     ,Ragi,1015135,1788864.78
2433,2013,Kharif     ,Rajmash Kholar,5630,7090
2434,2013,Kharif     ,Rapeseed &Mustard,2700,1483
2435,2013,Kharif     ,Rice,22751089,59576695
2436,2013,Kharif     ,Ricebean (nagadal),4710,5230
2437,2013,Kharif     ,Sannhamp,8759,13966
2438,2013,Kharif     ,Sapota,9168,85585
2439,2013,Kharif     ,Sesamum,488213,129898
2440,2013,Kharif     ,Small millets,492885,325026
2441,2013,Kharif     ,Soyabean,10458721,9438268
2442,2013,Kharif     ,Sugarcane,2466357,159863680
2443,2013,Kharif     ,Sunflower,251989,161902
2444,2013,Kharif     ,Sweet potato,22311,243680
2445,2013,Kharif     ,Tapioca,21260,301577
2446,2013,Kharif     ,Tobacco,4789,13327
2447,2013,Kharif     ,Tomato,20318,553358
2448,2013,Kharif     ,Turmeric,67460,403967
2449,2013,Kharif     ,Urad,1821082,883240
2450,2013,Kharif     ,other oilseeds,110254,1309545
2451,2013,Rabi       ,Arecanut,68038,56999
2452,2013,Rabi       ,Arhar/Tur,2781,3127
2453,2013,Rabi       ,Bajra,35324,60914
2454,2013,Rabi       ,Barley,217921,553455.3
2455,2013,Rabi       ,Black pepper,3520,6083
2456,2013,Rabi       ,Blackgram,760,610
2457,2013,Rabi       ,Brinjal,6589,72110
2458,2013,Rabi       ,Cabbage,776,12579
2459,2013,Rabi       ,Castor seed,2694,1936
2460,2013,Rabi       ,Coriander,14683,8378
2461,2013,Rabi       ,Cotton(lint),114601,233310
2462,2013,Rabi       ,Cowpea(Lobia),27884,20496
2463,2013,Rabi       ,Dry chillies,68538,217331
2464,2013,Rabi       ,Garlic,37932,218984.1
2465,2013,Rabi       ,Ginger,15686,122309.7
2466,2013,Rabi       ,Gram,6802982,5676736.4
2467,2013,Rabi       ,Groundnut,418720,997739
2468,2013,Rabi       ,Horse-gram,201230,112177
2469,2013,Rabi       ,Jowar,3995098,3500817
2470,2013,Rabi       ,Khesari,455938,308818
2471,2013,Rabi       ,Lentil,2070,1680
2472,2013,Rabi       ,Linseed,192900,96959.9
2473,2013,Rabi       ,Maize,1201415,5938899
2474,2013,Rabi       ,Masoor,1209548,926025
2475,2013,Rabi       ,Mesta,52,472
2476,2013,Rabi       ,Moong(Green Gram),447745,284240.4
2477,2013,Rabi       ,Moth,15,13
2478,2013,Rabi       ,Niger seed,8789,4483
2479,2013,Rabi       ,Onion,64694,1003935.4
2480,2013,Rabi       ,Other  Rabi pulses,148628,79725.8
2481,2013,Rabi       ,Other Kharif pulses,9765,12685
2482,2013,Rabi       ,Peas & beans (Pulses),673783,638917.3
2483,2013,Rabi       ,Pineapple,16536,288596
2484,2013,Rabi       ,Potato,1013298,21439679.3
2485,2013,Rabi       ,Ragi,70606,176375
2486,2013,Rabi       ,Rajmash Kholar,9210,11500
2487,2013,Rabi       ,Rapeseed &Mustard,2377594,2257314.8
2488,2013,Rabi       ,Rice,1773891,6634051
2489,2013,Rabi       ,Safflower,172319,119967
2490,2013,Rabi       ,Sesamum,53076,17329
2491,2013,Rabi       ,Small millets,4242,4188
2492,2013,Rabi       ,Soyabean,80,129
2493,2013,Rabi       ,Sunflower,369093,257823
2494,2013,Rabi       ,Sweet potato,6663,36572
2495,2013,Rabi       ,Tapioca,17,424
2496,2013,Rabi       ,Tobacco,169503,417278
2497,2013,Rabi       ,Tomato,17123,336027
2498,2013,Rabi       ,Turmeric,1844,5525.7
2499,2013,Rabi       ,Urad,639925,507618
2500,2013,Rabi       ,Wheat,23978442,75097875
2501,2013,Rabi       ,other oilseeds,494,232
2502,2013,Summer     ,Banana,2636,114776
2503,2013,Summer     ,Brinjal,26,552
2504,2013,Summer     ,Cotton(lint),2089,7339
2505,2013,Summer     ,Cowpea(Lobia),8000,3145
2506,2013,Summer     ,Dry chillies,6613,17587
2507,2013,Summer     ,Groundnut,351219,470861
2508,2013,Summer     ,Horse-gram,62,20.8
2509,2013,Summer     ,Jowar,4462,7262
2510,2013,Summer     ,Maize,362745,1419113.3
2511,2013,Summer     ,Moong(Green Gram),346200,196749.7
2512,2013,Summer     ,Onion,18202,211797
2513,2013,Summer     ,Other  Rabi pulses,1,1
2514,2013,Summer     ,Paddy,402901,1209291
2515,2013,Summer     ,Potato,3028,37528
2516,2013,Summer     ,Ragi,7562,14593.1
2517,2013,Summer     ,Rice,2469879,8014631
2518,2013,Summer     ,Sesamum,215939,197545.6
2519,2013,Summer     ,Small millets,53,74
2520,2013,Summer     ,Sunflower,26000,27315
2521,2013,Summer     ,Tobacco,1088,3344
2522,2013,Summer     ,Urad,48642,27609.1
2523,2013,Summer     ,Wheat,678,1067.6
2524,2013,Whole Year ,Arecanut,343128,2564981
2525,2013,Whole Year ,Arhar/Tur,60531,59095
2526,2013,Whole Year ,Bajra,176,125
2527,2013,Whole Year ,Banana,288181,8697774
2528,2013,Whole Year ,Black pepper,117645,101357
2529,2013,Whole Year ,Blackgram,374,2856
2530,2013,Whole Year ,Cardamom,62446,16953
2531,2013,Whole Year ,Cashewnut,390350,197663
2532,2013,Whole Year ,Castor seed,128716,82263
2533,2013,Whole Year ,Coconut ,1815921,12219189405
2534,2013,Whole Year ,Coriander,166839,105843
2535,2013,Whole Year ,Cotton(lint),49,70
2536,2013,Whole Year ,Cowpea(Lobia),775,3927
2537,2013,Whole Year ,Drum Stick,16356,15757
2538,2013,Whole Year ,Dry chillies,124372,158215
2539,2013,Whole Year ,Dry ginger,45259,639473
2540,2013,Whole Year ,Garlic,89410,439240
2541,2013,Whole Year ,Ginger,2015,18654
2542,2013,Whole Year ,Gram,8908,5823
2543,2013,Whole Year ,Groundnut,710,868
2544,2013,Whole Year ,Horse-gram,69,1071
2545,2013,Whole Year ,Jowar,5303,3439
2546,2013,Whole Year ,Linseed,473,228
2547,2013,Whole Year ,Maize,18076,39726
2548,2013,Whole Year ,Mango,81977,466011
2549,2013,Whole Year ,Mesta,349,466
2550,2013,Whole Year ,Moong(Green Gram),121,3213
2551,2013,Whole Year ,Oilseeds total,33114,31635
2552,2013,Whole Year ,Onion,94903,1559735
2553,2013,Whole Year ,Other Fresh Fruits,3839,41039
2554,2013,Whole Year ,Other Vegetables,7004,79920
2555,2013,Whole Year ,Pineapple,295,4900
2556,2013,Whole Year ,Potato,208022,2057190
2557,2013,Whole Year ,Pump Kin,1219,4998
2558,2013,Whole Year ,Ragi,82,85
2559,2013,Whole Year ,Safflower,8082,5693
2560,2013,Whole Year ,Sannhamp,5075,1870
2561,2013,Whole Year ,Sesamum,269862,117268
2562,2013,Whole Year ,Small millets,32444,35563
2563,2013,Whole Year ,Soyabean,242458,390337
2564,2013,Whole Year ,Sugarcane,2240485.29,186061743
2565,2013,Whole Year ,Sunflower,76,392
2566,2013,Whole Year ,Sweet potato,13361,122737
2567,2013,Whole Year ,Tapioca,151887,4979101
2568,2013,Whole Year ,Tobacco,138834,142769
2569,2013,Whole Year ,Turmeric,70399,225062
2570,2013,Whole Year ,Wheat,348,249
2571,2013,Winter     ,Groundnut,1669,2310.9
2572,2013,Winter     ,Horse-gram,42038,15029.4
2573,2013,Winter     ,Maize,313,454.8
2574,2013,Winter     ,Moong(Green Gram),90618,24421
2575,2013,Winter     ,Paddy,1880737,3709081
2576,2013,Winter     ,Potato,6151,71340.7
2577,2013,Winter     ,Ragi,40637,34101.3
2578,2013,Winter     ,Rapeseed &Mustard,13442,3619.9
2579,2013,Winter     ,Rice,11851844,26020021
2580,2013,Winter     ,Sesamum,17208,4580.5
2581,2013,Winter     ,Sugarcane,14213,936512.2
2582,2013,Winter     ,Urad,54210,16694
2583,2013,Winter     ,Wheat,131,262
2584,2014,Autumn     ,Groundnut,22527,23041.7
2585,2014,Autumn     ,Jowar,25,8
2586,2014,Autumn     ,Jute,1057,1717.4
2587,2014,Autumn     ,Maize,412049,1129231.2
2588,2014,Autumn     ,Moong(Green Gram),22009,4905.1
2589,2014,Autumn     ,Paddy,196188,280693
2590,2014,Autumn     ,Ragi,25374,21899.4
2591,2014,Autumn     ,Rice,1685228,3156593
2592,2014,Autumn     ,Sesamum,4796,1665.8
2593,2014,Autumn     ,Small millets,1020,700
2594,2014,Autumn     ,Urad,22843,5977.9
2595,2014,Kharif     ,Arhar/Tur,2710567,1286981
2596,2014,Kharif     ,Bajra,2097636,2643034.8
2597,2014,Kharif     ,Banana,9029,166495
2598,2014,Kharif     ,Barley,557,549.5
2599,2014,Kharif     ,Bean,2330,3160
2600,2014,Kharif     ,Blackgram,790,640
2601,2014,Kharif     ,Brinjal,8032,112638
2602,2014,Kharif     ,Cabbage,648,7192
2603,2014,Kharif     ,Cashewnut,118186,42168
2604,2014,Kharif     ,Castor seed,126547,70098
2605,2014,Kharif     ,Coconut ,439,9264
2606,2014,Kharif     ,Coriander,164,85
2607,2014,Kharif     ,Cotton(lint),7912317,13457296
2608,2014,Kharif     ,Cowpea(Lobia),61568,28241
2609,2014,Kharif     ,Dry chillies,260514,898723.3
2610,2014,Kharif     ,Dry ginger,11133,69055.9
2611,2014,Kharif     ,Ginger,8831,78688
2612,2014,Kharif     ,Grapes,347,7956
2613,2014,Kharif     ,Groundnut,1683936,1108848
2614,2014,Kharif     ,Guar seed,30250,22877
2615,2014,Kharif     ,Horse-gram,133435,64352
2616,2014,Kharif     ,Jowar,1041753,1011185
2617,2014,Kharif     ,Jute,742838,11073567
2618,2014,Kharif     ,Lemon,26981,173034
2619,2014,Kharif     ,Linseed,361,174
2620,2014,Kharif     ,Maize,4031644,9637469
2621,2014,Kharif     ,Mango,259729,1964114
2622,2014,Kharif     ,Masoor,16,8.1
2623,2014,Kharif     ,Mesta,44761,440506
2624,2014,Kharif     ,Moong(Green Gram),751266,239347.5
2625,2014,Kharif     ,Moth,53,30
2626,2014,Kharif     ,Niger seed,102139,27276
2627,2014,Kharif     ,Oilseeds total,32150,35950
2628,2014,Kharif     ,Onion,200445,1477333
2629,2014,Kharif     ,Orange,15761,202378
2630,2014,Kharif     ,Other Cereals & Millets,1728,800.1
2631,2014,Kharif     ,Other Kharif pulses,180835,115279.6
2632,2014,Kharif     ,Papaya,11604,478409
2633,2014,Kharif     ,Peas & beans (Pulses),48,21.7
2634,2014,Kharif     ,Pome Granet,1948,20185
2635,2014,Kharif     ,Potato,44271,312194.6
2636,2014,Kharif     ,Pulses total,45470,37635
2637,2014,Kharif     ,Ragi,932593.5,1541755.8
2638,2014,Kharif     ,Rapeseed &Mustard,2055,838.5
2639,2014,Kharif     ,Rice,18990657,48597368
2640,2014,Kharif     ,Safflower,85,37
2641,2014,Kharif     ,Sannhamp,5451,6372.1
2642,2014,Kharif     ,Sapota,8785,73497
2643,2014,Kharif     ,Sesamum,506767,139910.6
2644,2014,Kharif     ,Small millets,269470,181111
2645,2014,Kharif     ,Soyabean,4339246,2415276
2646,2014,Kharif     ,Sugarcane,2513939,166539979.5
2647,2014,Kharif     ,Sunflower,209358,114878
2648,2014,Kharif     ,Sweet potato,22933,238078
2649,2014,Kharif     ,Tapioca,11008,111283
2650,2014,Kharif     ,Tobacco,4766,11731.4
2651,2014,Kharif     ,Tomato,21229,468396
2652,2014,Kharif     ,Total foodgrain,480744,873219
2653,2014,Kharif     ,Turmeric,60011,359456.4
2654,2014,Kharif     ,Urad,843725,445232.1
2655,2014,Kharif     ,other oilseeds,64601,1399904
2656,2014,Rabi       ,Arhar/Tur,3613,4166
2657,2014,Rabi       ,Bajra,12666,15245
2658,2014,Rabi       ,Barley,219863,372072
2659,2014,Rabi       ,Black pepper,3528,5898
2660,2014,Rabi       ,Brinjal,6733,99728
2661,2014,Rabi       ,Cabbage,877,10811
2662,2014,Rabi       ,Castor seed,2763,2142
2663,2014,Rabi       ,Coriander,46877,24386
2664,2014,Rabi       ,Cotton(lint),71509,119947
2665,2014,Rabi       ,Cowpea(Lobia),29371,25025
2666,2014,Rabi       ,Dry chillies,70881,230066
2667,2014,Rabi       ,Dry ginger,36,103
2668,2014,Rabi       ,Garlic,33861,196134
2669,2014,Rabi       ,Ginger,16525,142093
2670,2014,Rabi       ,Gram,3727871,2836515
2671,2014,Rabi       ,Groundnut,232413,473625
2672,2014,Rabi       ,Horse-gram,152590,73523
2673,2014,Rabi       ,Jowar,3675994,2856211
2674,2014,Rabi       ,Khesari,431876,399336
2675,2014,Rabi       ,Lentil,12527,9082
2676,2014,Rabi       ,Linseed,114196,58496
2677,2014,Rabi       ,Maize,1034371,4735926
2678,2014,Rabi       ,Masoor,724152,482322
2679,2014,Rabi       ,Mesta,52,355
2680,2014,Rabi       ,Moong(Green Gram),205923,155891
2681,2014,Rabi       ,Niger seed,7378,2376
2682,2014,Rabi       ,Oilseeds total,35150,33550
2683,2014,Rabi       ,Onion,36150,558322
2684,2014,Rabi       ,Other  Rabi pulses,144381,76521
2685,2014,Rabi       ,Other Cereals & Millets,603,530
2686,2014,Rabi       ,Other Kharif pulses,2,3
2687,2014,Rabi       ,Papaya,861,91517
2688,2014,Rabi       ,Peas & beans (Pulses),529591,425921
2689,2014,Rabi       ,Pineapple,16007,281271
2690,2014,Rabi       ,Potato,1019862,27223639
2691,2014,Rabi       ,Pulses total,20864,16855
2692,2014,Rabi       ,Ragi,38665,62034
2693,2014,Rabi       ,Rapeseed &Mustard,1586514,1371785
2694,2014,Rabi       ,Rice,1329765,5243805
2695,2014,Rabi       ,Safflower,113579,57988
2696,2014,Rabi       ,Sesamum,82732,31829
2697,2014,Rabi       ,Small millets,5289,5245
2698,2014,Rabi       ,Soyabean,312,815
2699,2014,Rabi       ,Sunflower,302521,204063
2700,2014,Rabi       ,Sweet potato,6985,41053
2701,2014,Rabi       ,Tapioca,17,432
2702,2014,Rabi       ,Tobacco,172467,492113
2703,2014,Rabi       ,Tomato,16962,362468
2704,2014,Rabi       ,Total foodgrain,382132,700620
2705,2014,Rabi       ,Turmeric,1565,4447
2706,2014,Rabi       ,Urad,378402,329635
2707,2014,Rabi       ,Wheat,17590149,42048018
2708,2014,Rabi       ,other oilseeds,420,198
2709,2014,Summer     ,Banana,2441,110118
2710,2014,Summer     ,Brinjal,23,489
2711,2014,Summer     ,Cotton(lint),2277,4315
2712,2014,Summer     ,Cowpea(Lobia),7241,3360
2713,2014,Summer     ,Dry chillies,5822,11230
2714,2014,Summer     ,Groundnut,335189,439036.9
2715,2014,Summer     ,Horse-gram,118,38.8
2716,2014,Summer     ,Jowar,3534,7469
2717,2014,Summer     ,Maize,357179,1238011.3
2718,2014,Summer     ,Moong(Green Gram),412309,214732.3
2719,2014,Summer     ,Onion,17041,198605
2720,2014,Summer     ,Paddy,416353,1224046
2721,2014,Summer     ,Potato,15442,176373
2722,2014,Summer     ,Pulses total,97,55
2723,2014,Summer     ,Ragi,7676,13433.3
2724,2014,Summer     ,Rice,2502386,7997347
2725,2014,Summer     ,Sesamum,226619,208372.3
2726,2014,Summer     ,Small millets,46,43
2727,2014,Summer     ,Sunflower,20893,20987
2728,2014,Summer     ,Tobacco,409,1072
2729,2014,Summer     ,Total foodgrain,12505,39126
2730,2014,Summer     ,Urad,47112,24955
2731,2014,Summer     ,Wheat,403,656.1
2732,2014,Whole Year ,Arecanut,350957,2335987
2733,2014,Whole Year ,Arhar/Tur,1476,1903
2734,2014,Whole Year ,Banana,116660,1477965
2735,2014,Whole Year ,Black pepper,119840,233505
2736,2014,Whole Year ,Blackgram,403,1785
2737,2014,Whole Year ,Cardamom,57984,17786
2738,2014,Whole Year ,Cashewnut,175514,120555
2739,2014,Whole Year ,Coconut ,1360846,8067804070
2740,2014,Whole Year ,Coriander,8176,3216
2741,2014,Whole Year ,Cotton(lint),59,75
2742,2014,Whole Year ,Cowpea(Lobia),1004,4284
2743,2014,Whole Year ,Drum Stick,494,334
2744,2014,Whole Year ,Dry chillies,11783,13046
2745,2014,Whole Year ,Dry ginger,45344,979531
2746,2014,Whole Year ,Garlic,7155,10574
2747,2014,Whole Year ,Ginger,1635,18446
2748,2014,Whole Year ,Groundnut,480,692
2749,2014,Whole Year ,Horse-gram,111,1071
2750,2014,Whole Year ,Jowar,5173,4358
2751,2014,Whole Year ,Linseed,45,18
2752,2014,Whole Year ,Maize,18104,41190
2753,2014,Whole Year ,Mango,8966,29594
2754,2014,Whole Year ,Mesta,261,293
2755,2014,Whole Year ,Moong(Green Gram),163,2856
2756,2014,Whole Year ,Oilseeds total,35000,33950
2757,2014,Whole Year ,Onion,15977,90823
2758,2014,Whole Year ,Other Fresh Fruits,4566,48604
2759,2014,Whole Year ,Other Vegetables,7188,82001
2760,2014,Whole Year ,Papaya,960,7925
2761,2014,Whole Year ,Pineapple,439,6766
2762,2014,Whole Year ,Potato,110463,841579
2763,2014,Whole Year ,Pulses total,66431,54545
2764,2014,Whole Year ,Pump Kin,1373,4998
2765,2014,Whole Year ,Ragi,79,78
2766,2014,Whole Year ,Rice,2654047,9056444
2767,2014,Whole Year ,Sannhamp,311,76
2768,2014,Whole Year ,Sesamum,262,89.41
2769,2014,Whole Year ,Small millets,27,21
2770,2014,Whole Year ,Soyabean,1,1.4
2771,2014,Whole Year ,Sugarcane,1923160.06,161337855
2772,2014,Whole Year ,Sunflower,40,43
