,State_Name,District_Name,Crop,Area,Production
12963,Meghalaya,WEST JAINTIA HILLS,Peas & beans (Pulses),202,216
12964,Meghalaya,WEST JAINTIA HILLS,Potato,351,1729
12965,Meghalaya,WEST JAINTIA HILLS,Rapeseed &Mustard,159,140
12966,Meghalaya,WEST JAINTIA HILLS,Rice,7998,17139
12967,Meghalaya,WEST JAINTIA HILLS,Sesamum,55,45
12968,Meghalaya,WEST JAINTIA HILLS,Small millets,406,542
12969,Meghalaya,WEST JAINTIA HILLS,Soyabean,1156,1677
12970,Meghalaya,WEST JAINTIA HILLS,Sugarcane,13,15
12971,Meghalaya,WEST JAINTIA HILLS,Sweet potato,1980,5770
12972,Meghalaya,WEST JAINTIA HILLS,Tapioca,45,470
12973,Meghalaya,WEST JAINTIA HILLS,Turmeric,2737,17184
12974,Meghalaya,WEST KHASI HILLS,Arecanut,14854,13363
12975,Meghalaya,WEST KHASI HILLS,Banana,11080,66555
12976,Meghalaya,WEST KHASI HILLS,Black pepper,683,480
12977,Meghalaya,WEST KHASI HILLS,Citrus Fruit,1888,6280
12978,Meghalaya,WEST KHASI HILLS,Cowpea(Lobia),27,42
12979,Meghalaya,WEST KHASI HILLS,Dry chillies,757,521
12980,Meghalaya,WEST KHASI HILLS,Dry ginger,5072,34605
12981,Meghalaya,WEST KHASI HILLS,Garlic,13,21
12982,Meghalaya,WEST KHASI HILLS,Maize,75120,104278
12983,Meghalaya,WEST KHASI HILLS,Oilseeds total,191,121
12984,Meghalaya,WEST KHASI HILLS,Other  Rabi pulses,208,208
12985,Meghalaya,WEST KHASI HILLS,Papaya,69,256
12986,Meghalaya,WEST KHASI HILLS,Peas & beans (Pulses),246,458
12987,Meghalaya,WEST KHASI HILLS,Pineapple,1506,4816
12988,Meghalaya,WEST KHASI HILLS,Potato,99161,801283
12989,Meghalaya,WEST KHASI HILLS,Pulses total,42,41
12990,Meghalaya,WEST KHASI HILLS,Rapeseed &Mustard,518,393
12991,Meghalaya,WEST KHASI HILLS,Rice,148517,231845
12992,Meghalaya,WEST KHASI HILLS,Sesamum,408,328
12993,Meghalaya,WEST KHASI HILLS,Small millets,3682,4058
12994,Meghalaya,WEST KHASI HILLS,Soyabean,459,377
12995,Meghalaya,WEST KHASI HILLS,Sugarcane,115,253
12996,Meghalaya,WEST KHASI HILLS,Sweet potato,22447,78143
12997,Meghalaya,WEST KHASI HILLS,Tapioca,10780,59424
12998,Meghalaya,WEST KHASI HILLS,Tobacco,526,517
12999,Meghalaya,WEST KHASI HILLS,Total foodgrain,28485,38779
13000,Meghalaya,WEST KHASI HILLS,Turmeric,866,3414
13001,Meghalaya,WEST KHASI HILLS,Wheat,27,29
13002,Mizoram,AIZAWL,Arhar/Tur,247,416
13003,Mizoram,AIZAWL,Coconut ,2,5
13004,Mizoram,AIZAWL,Cotton(lint),1974,4367
13005,Mizoram,AIZAWL,Gram,3,3
13006,Mizoram,AIZAWL,Groundnut,56,77
13007,Mizoram,AIZAWL,Kapas,530,506
13008,Mizoram,AIZAWL,Maize,33802,70892
13009,Mizoram,AIZAWL,Masoor,43,56.63
13010,Mizoram,AIZAWL,Moong(Green Gram),84.77,61.2
13011,Mizoram,AIZAWL,Other  Rabi pulses,4009,7628
13012,Mizoram,AIZAWL,Other Kharif pulses,10247,13491
13013,Mizoram,AIZAWL,Peas & beans (Pulses),392,336.54
13014,Mizoram,AIZAWL,Potato,1186,7557
13015,Mizoram,AIZAWL,Rapeseed &Mustard,1540,1393
13016,Mizoram,AIZAWL,Rice,225756,380886
13017,Mizoram,AIZAWL,Sesamum,6661,4952
13018,Mizoram,AIZAWL,Soyabean,4293,5167
13019,Mizoram,AIZAWL,Sugarcane,8310,79370
13020,Mizoram,AIZAWL,Tapioca,729,9167
13021,Mizoram,AIZAWL,Tobacco,1394,1220
13022,Mizoram,AIZAWL,Urad,18,11.66
13023,Mizoram,AIZAWL,Wheat,117,93
13024,Mizoram,AIZAWL,other oilseeds,5051,4884
13025,Mizoram,CHAMPHAI,Arhar/Tur,216,100
13026,Mizoram,CHAMPHAI,Cotton(lint),401,1045
13027,Mizoram,CHAMPHAI,Groundnut,46,55
13028,Mizoram,CHAMPHAI,Kapas,70,71
13029,Mizoram,CHAMPHAI,Maize,21797,38497
13030,Mizoram,CHAMPHAI,Masoor,67,84
13031,Mizoram,CHAMPHAI,Other  Rabi pulses,2738,3475
13032,Mizoram,CHAMPHAI,Other Kharif pulses,3145,2437
13033,Mizoram,CHAMPHAI,Peas & beans (Pulses),329,357
13034,Mizoram,CHAMPHAI,Potato,1093,5381
13035,Mizoram,CHAMPHAI,Rapeseed &Mustard,308,289
13036,Mizoram,CHAMPHAI,Rice,116662,170763
13037,Mizoram,CHAMPHAI,Sesamum,1871,1316
13038,Mizoram,CHAMPHAI,Soyabean,863,937
13039,Mizoram,CHAMPHAI,Sugarcane,981,17298
13040,Mizoram,CHAMPHAI,Sunflower,4,4
13041,Mizoram,CHAMPHAI,Tapioca,390,888
13042,Mizoram,CHAMPHAI,Tobacco,1252,1019
13043,Mizoram,CHAMPHAI,other oilseeds,1371,1150
13044,Mizoram,KOLASIB,Arhar/Tur,317,241
13045,Mizoram,KOLASIB,Cotton(lint),565,931
13046,Mizoram,KOLASIB,Gram,15,10
13047,Mizoram,KOLASIB,Groundnut,109,183
13048,Mizoram,KOLASIB,Kapas,627,105
13049,Mizoram,KOLASIB,Maize,12312,19968
13050,Mizoram,KOLASIB,Masoor,45,28
13051,Mizoram,KOLASIB,Moong(Green Gram),61,87
13052,Mizoram,KOLASIB,Other  Rabi pulses,2868,3888
13053,Mizoram,KOLASIB,Other Kharif pulses,2165,2152
13054,Mizoram,KOLASIB,Peas & beans (Pulses),217,224
13055,Mizoram,KOLASIB,Potato,288,1900
13056,Mizoram,KOLASIB,Rapeseed &Mustard,12153,8507
13057,Mizoram,KOLASIB,Rice,137249,235654
13058,Mizoram,KOLASIB,Sesamum,10839,7557
13059,Mizoram,KOLASIB,Soyabean,3444,5531
13060,Mizoram,KOLASIB,Sugarcane,2142,41295
13061,Mizoram,KOLASIB,Tapioca,300,1608
13062,Mizoram,KOLASIB,Tobacco,126,84
13063,Mizoram,KOLASIB,Urad,106,139
13064,Mizoram,KOLASIB,Wheat,3,4
13065,Mizoram,KOLASIB,other oilseeds,6277,5840
13066,Mizoram,LAWNGTLAI,Arhar/Tur,4,2
13067,Mizoram,LAWNGTLAI,Cotton(lint),46,49
13068,Mizoram,LAWNGTLAI,Groundnut,2,2
13069,Mizoram,LAWNGTLAI,Maize,4746,6040
13070,Mizoram,LAWNGTLAI,Masoor,4,2
13071,Mizoram,LAWNGTLAI,Moong(Green Gram),10,8
13072,Mizoram,LAWNGTLAI,Other  Rabi pulses,240,308
13073,Mizoram,LAWNGTLAI,Other Kharif pulses,552,344
13074,Mizoram,LAWNGTLAI,Peas & beans (Pulses),10,357
13075,Mizoram,LAWNGTLAI,Potato,169,610
13076,Mizoram,LAWNGTLAI,Rapeseed &Mustard,135,73
13077,Mizoram,LAWNGTLAI,Rice,31516,35549
13078,Mizoram,LAWNGTLAI,Sesamum,355,152
13079,Mizoram,LAWNGTLAI,Soyabean,102,90
13080,Mizoram,LAWNGTLAI,Sugarcane,101,534
13081,Mizoram,LAWNGTLAI,Sunflower,11,5
13082,Mizoram,LAWNGTLAI,Tapioca,93,232
13083,Mizoram,LAWNGTLAI,Tobacco,160,72
13084,Mizoram,LAWNGTLAI,other oilseeds,964,334
13085,Mizoram,LUNGLEI,Arhar/Tur,264,321
13086,Mizoram,LUNGLEI,Coconut ,13,35
13087,Mizoram,LUNGLEI,Cotton(lint),925,1718
13088,Mizoram,LUNGLEI,Gram,5,4
13089,Mizoram,LUNGLEI,Groundnut,6,4
13090,Mizoram,LUNGLEI,Kapas,290,174
13091,Mizoram,LUNGLEI,Maize,16488,28424
13092,Mizoram,LUNGLEI,Masoor,5.5,4.2
13093,Mizoram,LUNGLEI,Moong(Green Gram),127.5,149.7
13094,Mizoram,LUNGLEI,Other  Rabi pulses,1300,2278
13095,Mizoram,LUNGLEI,Other Kharif pulses,4322,4013
13096,Mizoram,LUNGLEI,Peas & beans (Pulses),398.4,474.4
13097,Mizoram,LUNGLEI,Potato,784,2231
13098,Mizoram,LUNGLEI,Rapeseed &Mustard,452,415
13099,Mizoram,LUNGLEI,Rice,115076,178293
13100,Mizoram,LUNGLEI,Sesamum,4203,3157
13101,Mizoram,LUNGLEI,Soyabean,1769,2698
13102,Mizoram,LUNGLEI,Sugarcane,1983,7617
13103,Mizoram,LUNGLEI,Sunflower,2,3
13104,Mizoram,LUNGLEI,Tapioca,564,3834
13105,Mizoram,LUNGLEI,Tobacco,1386,898
13106,Mizoram,LUNGLEI,Urad,21,15
13107,Mizoram,LUNGLEI,other oilseeds,3233,2746
13108,Mizoram,MAMIT,Arhar/Tur,92,111
13109,Mizoram,MAMIT,Cotton(lint),342,728
13110,Mizoram,MAMIT,Gram,23,26
13111,Mizoram,MAMIT,Groundnut,9,8
13112,Mizoram,MAMIT,Maize,8198,13060
13113,Mizoram,MAMIT,Masoor,7,11
13114,Mizoram,MAMIT,Moong(Green Gram),70,85
13115,Mizoram,MAMIT,Other  Rabi pulses,1125,1095
13116,Mizoram,MAMIT,Other Kharif pulses,1761,1447
13117,Mizoram,MAMIT,Peas & beans (Pulses),281,318
13118,Mizoram,MAMIT,Potato,94,398
13119,Mizoram,MAMIT,Rapeseed &Mustard,432,446
13120,Mizoram,MAMIT,Rice,44748,64560
13121,Mizoram,MAMIT,Sesamum,3109,1861
13122,Mizoram,MAMIT,Soyabean,613,512
13123,Mizoram,MAMIT,Sugarcane,415,4354
13124,Mizoram,MAMIT,Tapioca,180,529
13125,Mizoram,MAMIT,Tobacco,188,124
13126,Mizoram,MAMIT,Urad,41,54
13127,Mizoram,MAMIT,Wheat,3,4
13128,Mizoram,MAMIT,other oilseeds,2709,1469
13129,Mizoram,SAIHA,Arhar/Tur,172,69
13130,Mizoram,SAIHA,Cotton(lint),19,30
13131,Mizoram,SAIHA,Maize,6272,9061
13132,Mizoram,SAIHA,Masoor,3,1.5
13133,Mizoram,SAIHA,Moong(Green Gram),9,7
13134,Mizoram,SAIHA,Other  Rabi pulses,808,633
13135,Mizoram,SAIHA,Other Kharif pulses,1013,767
13136,Mizoram,SAIHA,Peas & beans (Pulses),48,378
13137,Mizoram,SAIHA,Potato,992,2928
13138,Mizoram,SAIHA,Rapeseed &Mustard,93,56
13139,Mizoram,SAIHA,Rice,33242,36405
13140,Mizoram,SAIHA,Sesamum,532,260
13141,Mizoram,SAIHA,Soyabean,293,266
13142,Mizoram,SAIHA,Sugarcane,130,1178
13143,Mizoram,SAIHA,Sunflower,32,19
13144,Mizoram,SAIHA,Tapioca,85,223
13145,Mizoram,SAIHA,Tobacco,160,143
13146,Mizoram,SAIHA,other oilseeds,848,624
13147,Mizoram,SERCHHIP,Maize,9051,10106
13148,Mizoram,SERCHHIP,Other  Rabi pulses,318,769
13149,Mizoram,SERCHHIP,Other Kharif pulses,2551,2190
13150,Mizoram,SERCHHIP,Peas & beans (Pulses),50,45
13151,Mizoram,SERCHHIP,Potato,77,158
13152,Mizoram,SERCHHIP,Rapeseed &Mustard,18,8
13153,Mizoram,SERCHHIP,Rice,26083,36494
13154,Mizoram,SERCHHIP,Sesamum,16,9
13155,Mizoram,SERCHHIP,Soyabean,55,39
13156,Mizoram,SERCHHIP,Sugarcane,667,9942
13157,Mizoram,SERCHHIP,other oilseeds,544,691
13158,Nagaland,DIMAPUR,Arhar/Tur,16380,16020
13159,Nagaland,DIMAPUR,Bajra,2890,4440
13160,Nagaland,DIMAPUR,Barley,4780,8180
13161,Nagaland,DIMAPUR,Blackgram,550,440
13162,Nagaland,DIMAPUR,Cardamom,280,430
13163,Nagaland,DIMAPUR,Castor seed,520,370
13164,Nagaland,DIMAPUR,Colocosia,240,2280
13165,Nagaland,DIMAPUR,Cotton(lint),2021,1580
13166,Nagaland,DIMAPUR,Cowpea(Lobia),410,600
13167,Nagaland,DIMAPUR,Dry chillies,470,600
13168,Nagaland,DIMAPUR,Dry ginger,1070,9060
13169,Nagaland,DIMAPUR,Ginger,2010,18350
13170,Nagaland,DIMAPUR,Gram,1950,2070
13171,Nagaland,DIMAPUR,Groundnut,5220,6100
13172,Nagaland,DIMAPUR,Horse-gram,200,220
13173,Nagaland,DIMAPUR,Jowar,2250,3880
13174,Nagaland,DIMAPUR,Jute,11970,32810
13175,Nagaland,DIMAPUR,Lentil,950,780
13176,Nagaland,DIMAPUR,Linseed,29350,25320
13177,Nagaland,DIMAPUR,Maize,102110,183840
13178,Nagaland,DIMAPUR,Masoor,4270,3570
13179,Nagaland,DIMAPUR,Mesta,1610,2210
13180,Nagaland,DIMAPUR,Moong(Green Gram),3770,2960
13181,Nagaland,DIMAPUR,Niger seed,51130,26020
13182,Nagaland,DIMAPUR,Oilseeds total,8890,8740
13183,Nagaland,DIMAPUR,Other  Rabi pulses,8580,8250
13184,Nagaland,DIMAPUR,Other Kharif pulses,3700,3990
13185,Nagaland,DIMAPUR,Peas & beans (Pulses),14000,14940
13186,Nagaland,DIMAPUR,Potato,11330,112420
13187,Nagaland,DIMAPUR,Ragi,190,180
13188,Nagaland,DIMAPUR,Rapeseed &Mustard,95270,85790
13189,Nagaland,DIMAPUR,Rice,555110,1160250
13190,Nagaland,DIMAPUR,Sesamum,14240,10900
13191,Nagaland,DIMAPUR,Small millets,12050,13500
13192,Nagaland,DIMAPUR,Soyabean,40120,51050
13193,Nagaland,DIMAPUR,Sugarcane,17270,948770
13194,Nagaland,DIMAPUR,Sunflower,9750,9820
13195,Nagaland,DIMAPUR,Sweet potato,440,3740
13196,Nagaland,DIMAPUR,Tapioca,950,19160
13197,Nagaland,DIMAPUR,Tea,1090,7400
13198,Nagaland,DIMAPUR,Turmeric,290,1310
13199,Nagaland,DIMAPUR,Urad,970,920
13200,Nagaland,DIMAPUR,Wheat,11260,21760
13201,Nagaland,KIPHIRE,Arhar/Tur,720,560
13202,Nagaland,KIPHIRE,Bajra,340,290
13203,Nagaland,KIPHIRE,Barley,120,160
13204,Nagaland,KIPHIRE,Bean,340,440
13205,Nagaland,KIPHIRE,Blackgram,160,110
13206,Nagaland,KIPHIRE,Cardamom,20,10
13207,Nagaland,KIPHIRE,Castor seed,40,20
13208,Nagaland,KIPHIRE,Colocosia,400,3800
13209,Nagaland,KIPHIRE,Dry chillies,100,140
13210,Nagaland,KIPHIRE,Dry ginger,400,3700
13211,Nagaland,KIPHIRE,Ginger,720,6560
13212,Nagaland,KIPHIRE,Gram,140,100
13213,Nagaland,KIPHIRE,Groundnut,210,180
13214,Nagaland,KIPHIRE,Horse-gram,70,70
13215,Nagaland,KIPHIRE,Jobster,100,100
13216,Nagaland,KIPHIRE,Linseed,1790,1300
13217,Nagaland,KIPHIRE,Maize,52230,94770
13218,Nagaland,KIPHIRE,Mesta,340,430
13219,Nagaland,KIPHIRE,Moong(Green Gram),50,50
13220,Nagaland,KIPHIRE,Oilseeds total,2900,2930
13221,Nagaland,KIPHIRE,Other  Rabi pulses,1950,2430
13222,Nagaland,KIPHIRE,Other Kharif pulses,1550,1920
13223,Nagaland,KIPHIRE,Peas & beans (Pulses),2740,3050
13224,Nagaland,KIPHIRE,Perilla,210,120
13225,Nagaland,KIPHIRE,Potato,940,9830
13226,Nagaland,KIPHIRE,Ragi,180,170
13227,Nagaland,KIPHIRE,Rajmash Kholar,2980,3760
13228,Nagaland,KIPHIRE,Rapeseed &Mustard,11150,10160
13229,Nagaland,KIPHIRE,Rice,66280,123240
13230,Nagaland,KIPHIRE,Ricebean (nagadal),360,390
13231,Nagaland,KIPHIRE,Sesamum,1300,730
13232,Nagaland,KIPHIRE,Small millets,1140,950
13233,Nagaland,KIPHIRE,Soyabean,7430,9170
13234,Nagaland,KIPHIRE,Sugarcane,1050,42510
13235,Nagaland,KIPHIRE,Sunflower,170,110
13236,Nagaland,KIPHIRE,Sweet potato,370,3140
13237,Nagaland,KIPHIRE,Tapioca,870,16910
13238,Nagaland,KIPHIRE,Turmeric,60,230
13239,Nagaland,KIPHIRE,Urad,70,40
13240,Nagaland,KOHIMA,Arhar/Tur,6621,6327
13241,Nagaland,KOHIMA,Bajra,2510,2740
13242,Nagaland,KOHIMA,Barley,2000,3160
13243,Nagaland,KOHIMA,Bean,680,930
13244,Nagaland,KOHIMA,Blackgram,200,150
13245,Nagaland,KOHIMA,Cardamom,340,270
13246,Nagaland,KOHIMA,Castor seed,490,330
13247,Nagaland,KOHIMA,Colocosia,670,6370
13248,Nagaland,KOHIMA,Cotton(lint),290,670
13249,Nagaland,KOHIMA,Dry chillies,380,490
13250,Nagaland,KOHIMA,Dry ginger,1600,13570
13251,Nagaland,KOHIMA,Ginger,1710,15590
13252,Nagaland,KOHIMA,Gram,1420,1390
13253,Nagaland,KOHIMA,Groundnut,2970,3580
13254,Nagaland,KOHIMA,Horse-gram,160,180
13255,Nagaland,KOHIMA,Jobster,210,220
13256,Nagaland,KOHIMA,Jowar,1590,1710
13257,Nagaland,KOHIMA,Jute,20570,36500
13258,Nagaland,KOHIMA,Lentil,360,300
13259,Nagaland,KOHIMA,Linseed,10470,7030
13260,Nagaland,KOHIMA,Maize,84180,142850
13261,Nagaland,KOHIMA,Masoor,2310,2190
13262,Nagaland,KOHIMA,Mesta,580,720
13263,Nagaland,KOHIMA,Moong(Green Gram),1890,1750
13264,Nagaland,KOHIMA,Niger seed,2240,2210
13265,Nagaland,KOHIMA,Oilseeds total,5480,5670
13266,Nagaland,KOHIMA,Other  Rabi pulses,3930,4290
13267,Nagaland,KOHIMA,Other Kharif pulses,4070,4090
13268,Nagaland,KOHIMA,Peas & beans (Pulses),13610,14400
13269,Nagaland,KOHIMA,Perilla,400,250
13270,Nagaland,KOHIMA,Potato,18170,182110
13271,Nagaland,KOHIMA,Rajmash Kholar,580,710
13272,Nagaland,KOHIMA,Rapeseed &Mustard,27810,24710
13273,Nagaland,KOHIMA,Rice,356860,634850
13274,Nagaland,KOHIMA,Ricebean (nagadal),810,900
13275,Nagaland,KOHIMA,Sesamum,6790,4430
13276,Nagaland,KOHIMA,Small millets,25900,24130
13277,Nagaland,KOHIMA,Soyabean,30780,43560
13278,Nagaland,KOHIMA,Sugarcane,3380,139910
13279,Nagaland,KOHIMA,Sunflower,2260,2930
13280,Nagaland,KOHIMA,Sweet potato,580,4930
13281,Nagaland,KOHIMA,Tapioca,1240,24620
13282,Nagaland,KOHIMA,Tea,422,933
13283,Nagaland,KOHIMA,Turmeric,60,280
13284,Nagaland,KOHIMA,Urad,180,150
13285,Nagaland,KOHIMA,Wheat,6440,12570
13286,Nagaland,LONGLENG,Arhar/Tur,600,490
13287,Nagaland,LONGLENG,Bajra,340,260
13288,Nagaland,LONGLENG,Barley,180,240
13289,Nagaland,LONGLENG,Bean,300,410
13290,Nagaland,LONGLENG,Blackgram,30,30
13291,Nagaland,LONGLENG,Castor seed,40,20
13292,Nagaland,LONGLENG,Colocosia,400,3800
13293,Nagaland,LONGLENG,Dry chillies,100,120
13294,Nagaland,LONGLENG,Dry ginger,220,2150
13295,Nagaland,LONGLENG,Ginger,790,7200
13296,Nagaland,LONGLENG,Gram,180,140
13297,Nagaland,LONGLENG,Groundnut,60,50
13298,Nagaland,LONGLENG,Horse-gram,70,70
13299,Nagaland,LONGLENG,Jobster,70,70
13300,Nagaland,LONGLENG,Linseed,2030,1490
13301,Nagaland,LONGLENG,Maize,22340,39680
13302,Nagaland,LONGLENG,Mesta,460,530
13303,Nagaland,LONGLENG,Moong(Green Gram),40,30
13304,Nagaland,LONGLENG,Oilseeds total,2640,2670
13305,Nagaland,LONGLENG,Other  Rabi pulses,1410,1710
13306,Nagaland,LONGLENG,Other Kharif pulses,730,840
13307,Nagaland,LONGLENG,Peas & beans (Pulses),2860,3170
13308,Nagaland,LONGLENG,Perilla,170,90
13309,Nagaland,LONGLENG,Potato,1290,13570
13310,Nagaland,LONGLENG,Ragi,120,110
13311,Nagaland,LONGLENG,Rajmash Kholar,1660,2080
13312,Nagaland,LONGLENG,Rapeseed &Mustard,9790,8650
13313,Nagaland,LONGLENG,Rice,49430,89430
13314,Nagaland,LONGLENG,Ricebean (nagadal),340,370
13315,Nagaland,LONGLENG,Sesamum,1090,620
13316,Nagaland,LONGLENG,Small millets,1810,1550
13317,Nagaland,LONGLENG,Soyabean,7360,9080
13318,Nagaland,LONGLENG,Sugarcane,820,32990
13319,Nagaland,LONGLENG,Sunflower,130,70
13320,Nagaland,LONGLENG,Sweet potato,360,3050
13321,Nagaland,LONGLENG,Tapioca,720,13810
13322,Nagaland,LONGLENG,Turmeric,50,230
13323,Nagaland,MOKOKCHUNG,Arhar/Tur,7880,7590
13324,Nagaland,MOKOKCHUNG,Bajra,2360,2740
13325,Nagaland,MOKOKCHUNG,Barley,2630,4610
13326,Nagaland,MOKOKCHUNG,Bean,460,630
13327,Nagaland,MOKOKCHUNG,Blackgram,290,210
13328,Nagaland,MOKOKCHUNG,Cardamom,210,300
13329,Nagaland,MOKOKCHUNG,Castor seed,590,570
13330,Nagaland,MOKOKCHUNG,Colocosia,440,4190
13331,Nagaland,MOKOKCHUNG,Cotton(lint),620,710
13332,Nagaland,MOKOKCHUNG,Dry chillies,280,330
13333,Nagaland,MOKOKCHUNG,Dry ginger,1140,9820
13334,Nagaland,MOKOKCHUNG,Ginger,1040,9490
13335,Nagaland,MOKOKCHUNG,Gram,1240,1120
13336,Nagaland,MOKOKCHUNG,Groundnut,3080,3560
13337,Nagaland,MOKOKCHUNG,Horse-gram,140,120
13338,Nagaland,MOKOKCHUNG,Jobster,100,100
13339,Nagaland,MOKOKCHUNG,Jowar,1690,2170
13340,Nagaland,MOKOKCHUNG,Jute,4150,11970
13341,Nagaland,MOKOKCHUNG,Lentil,470,390
13342,Nagaland,MOKOKCHUNG,Linseed,12350,8940
13343,Nagaland,MOKOKCHUNG,Maize,77480,132310
13344,Nagaland,MOKOKCHUNG,Masoor,2100,1980
13345,Nagaland,MOKOKCHUNG,Mesta,550,690
13346,Nagaland,MOKOKCHUNG,Moong(Green Gram),1900,1770
13347,Nagaland,MOKOKCHUNG,Niger seed,150,80
13348,Nagaland,MOKOKCHUNG,Oilseeds total,6170,5920
13349,Nagaland,MOKOKCHUNG,Other  Rabi pulses,7660,7650
13350,Nagaland,MOKOKCHUNG,Other Kharif pulses,4290,4600
13351,Nagaland,MOKOKCHUNG,Peas & beans (Pulses),13550,14660
13352,Nagaland,MOKOKCHUNG,Perilla,210,130
13353,Nagaland,MOKOKCHUNG,Potato,8860,93240
13354,Nagaland,MOKOKCHUNG,Ragi,430,360
13355,Nagaland,MOKOKCHUNG,Rajmash Kholar,1050,1280
13356,Nagaland,MOKOKCHUNG,Rapeseed &Mustard,41680,37620
13357,Nagaland,MOKOKCHUNG,Rice,313340,489187
13358,Nagaland,MOKOKCHUNG,Ricebean (nagadal),340,370
13359,Nagaland,MOKOKCHUNG,Sesamum,8460,4850
13360,Nagaland,MOKOKCHUNG,Small millets,14920,13380
13361,Nagaland,MOKOKCHUNG,Soyabean,23520,29150
13362,Nagaland,MOKOKCHUNG,Sugarcane,3640,136150
13363,Nagaland,MOKOKCHUNG,Sunflower,5290,5070
13364,Nagaland,MOKOKCHUNG,Sweet potato,490,4160
13365,Nagaland,MOKOKCHUNG,Tapioca,4320,85190
13366,Nagaland,MOKOKCHUNG,Tea,733,2204
13367,Nagaland,MOKOKCHUNG,Turmeric,50,210
13368,Nagaland,MOKOKCHUNG,Urad,260,230
13369,Nagaland,MOKOKCHUNG,Wheat,6900,11630
13370,Nagaland,MON,Arhar/Tur,6470,5130
13371,Nagaland,MON,Bajra,2440,2740
13372,Nagaland,MON,Barley,2790,5020
13373,Nagaland,MON,Bean,420,570
13374,Nagaland,MON,Blackgram,240,190
13375,Nagaland,MON,Cardamom,80,20
13376,Nagaland,MON,Castor seed,430,310
13377,Nagaland,MON,Colocosia,880,8380
13378,Nagaland,MON,Cotton(lint),860,810
13379,Nagaland,MON,Cowpea(Lobia),320,460
13380,Nagaland,MON,Dry chillies,340,410
13381,Nagaland,MON,Dry ginger,880,6810
13382,Nagaland,MON,Ginger,1640,14960
13383,Nagaland,MON,Gram,1570,840
13384,Nagaland,MON,Groundnut,2310,2610
13385,Nagaland,MON,Horse-gram,140,160
13386,Nagaland,MON,Jobster,180,180
13387,Nagaland,MON,Jowar,2420,2790
13388,Nagaland,MON,Jute,12310,19800
13389,Nagaland,MON,Lentil,420,340
13390,Nagaland,MON,Linseed,11230,8040
13391,Nagaland,MON,Maize,93890,167380
13392,Nagaland,MON,Masoor,2100,2000
13393,Nagaland,MON,Mesta,1120,1490
13394,Nagaland,MON,Moong(Green Gram),1760,1810
13395,Nagaland,MON,Niger seed,19850,12660
13396,Nagaland,MON,Oilseeds total,7790,8290
13397,Nagaland,MON,Other  Rabi pulses,5830,5820
13398,Nagaland,MON,Other Kharif pulses,3490,3830
13399,Nagaland,MON,Peas & beans (Pulses),12580,12880
13400,Nagaland,MON,Perilla,310,180
13401,Nagaland,MON,Potato,6870,68050
13402,Nagaland,MON,Ragi,270,250
13403,Nagaland,MON,Rajmash Kholar,1000,1260
13404,Nagaland,MON,Rapeseed &Mustard,44340,38800
13405,Nagaland,MON,Rice,285470,469960
13406,Nagaland,MON,Ricebean (nagadal),340,380
13407,Nagaland,MON,Sesamum,6820,4900
13408,Nagaland,MON,Small millets,19790,19710
13409,Nagaland,MON,Soyabean,46390,57460
13410,Nagaland,MON,Sugarcane,3730,157300
13411,Nagaland,MON,Sunflower,2250,2800
13412,Nagaland,MON,Sweet potato,620,5290
13413,Nagaland,MON,Tapioca,1030,20270
13414,Nagaland,MON,Tea,280,720
13415,Nagaland,MON,Turmeric,200,990
13416,Nagaland,MON,Urad,230,200
13417,Nagaland,MON,Wheat,7530,13010
13418,Nagaland,PEREN,Arhar/Tur,1340,1120
13419,Nagaland,PEREN,Bajra,200,180
13420,Nagaland,PEREN,Barley,270,320
13421,Nagaland,PEREN,Bean,460,600
13422,Nagaland,PEREN,Blackgram,350,270
13423,Nagaland,PEREN,Castor seed,270,190
13424,Nagaland,PEREN,Colocosia,230,2190
13425,Nagaland,PEREN,Dry chillies,200,240
13426,Nagaland,PEREN,Dry ginger,140,1350
13427,Nagaland,PEREN,Ginger,1010,9200
13428,Nagaland,PEREN,Gram,330,230
13429,Nagaland,PEREN,Groundnut,410,410
13430,Nagaland,PEREN,Horse-gram,120,120
13431,Nagaland,PEREN,Lentil,340,280
13432,Nagaland,PEREN,Linseed,4010,3130
13433,Nagaland,PEREN,Maize,21520,38980
13434,Nagaland,PEREN,Masoor,700,550
13435,Nagaland,PEREN,Mesta,1180,1580
13436,Nagaland,PEREN,Moong(Green Gram),210,170
13437,Nagaland,PEREN,Oilseeds total,5030,4780
13438,Nagaland,PEREN,Other Kharif pulses,560,590
13439,Nagaland,PEREN,Peas & beans (Pulses),3800,4230
13440,Nagaland,PEREN,Potato,1230,12970
13441,Nagaland,PEREN,Rapeseed &Mustard,19810,18720
13442,Nagaland,PEREN,Rice,94740,204600
13443,Nagaland,PEREN,Ricebean (nagadal),410,450
13444,Nagaland,PEREN,Sesamum,3070,1730
13445,Nagaland,PEREN,Soyabean,7360,9090
13446,Nagaland,PEREN,Sugarcane,3070,125550
13447,Nagaland,PEREN,Sunflower,2280,1330
13448,Nagaland,PEREN,Sweet potato,390,3300
13449,Nagaland,PEREN,Tapioca,860,16860
13450,Nagaland,PEREN,Turmeric,20,90
13451,Nagaland,PEREN,Urad,300,220
13452,Nagaland,PEREN,Wheat,1890,3240
13453,Nagaland,PHEK,Arhar/Tur,7750,7350
